,message,calling,email,contact,video,time,network,system,android_market,display,browser,lock,bluetooth,calculator,audio,youtube,memory,input,notification,image,GPS,camera,ringtone,keyboard,signal,search,calendar,setting,wifi,UI,app,car,alarm,voicemail,upgrade,dialing,USB,touchscreen,CPU,SD_card,gtalk,voicedialing,synchronize,language,voice_recognition,google_voice,google_map,google_navigation,location,font,facebook,google_earth,battery,google_translate,twitter,date,VPN,radio,flash,picassa,video_call,rSAP,region,screen_shot,download,google_latitude,IPV6,SIM_card,bluethooth,3G,proxy,compass
2011-09,0.029411764705882353,0.029411764705882353,0.028492580764705882,0.029411764705882353,0.0,0.0,0.0785435254117647,0.013791066647058824,0.0,0.02715117455882353,0.029415617647058828,0.0,0.02911091179411765,0.0,0.06434800135294118,0.0,0.06327492488235294,0.0,9.17431E-4,0.0,0.0,0.0,0.0,0.003395825823529412,0.0,0.0,0.07885805602941176,0.028881043852941175,0.06198951652941176,0.0075220750000000005,0.009347870735294118,0.0,0.011988513235294117,0.0,0.042780083176470585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03426740117647059,0.029408299205882355,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.0,0.020759806999999998,0.009377238088235294,0.0,0.06167354105882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.058823131205882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-08,0.1510454609130435,0.02097075302173913,0.09765840358695653,0.023606384,0.0,0.0,0.07557304458695652,0.0014016195000000002,0.028168694586956523,0.0676692119347826,0.01596203497826087,0.043478260869565216,0.02996639234782609,0.0,0.04952894641304348,0.021739130434782608,0.0,0.021876209804347825,0.01813950210869565,0.0,0.0,0.0,0.02195618715217391,0.016455477282608696,0.0,0.007175959086956522,0.018828682565217393,0.013400895195652173,0.020637333673913044,0.040103356217391306,0.009521552543478261,0.0,0.0,0.0,0.00329219802173913,0.02778261004347826,0.005977227152173913,0.0,0.0,0.04807803793478261,0.0,0.0,0.0,0.0,0.0,0.0,0.026682564673913042,0.0,0.012120170608695652,0.0,0.0,0.0,0.02920625243478261,0.0,0.0,0.0,0.010731235347826086,0.0,0.006286400543478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014979808804347825,0.0,0.0,0.0,
2011-07,0.09088835972972974,0.0,0.02897221683783784,0.0,0.02702702702702703,0.024992203972972974,0.05405405405405406,0.017174483594594597,0.02702702702702703,0.06878755497297298,0.059015723945945946,0.0,0.07097736227027027,0.0,0.0,0.0,0.027024021243243244,0.026447414945945946,0.0,0.022065357135135136,0.0,0.0,0.0,0.03466145670270271,0.0,0.0,0.08108108108108109,0.0,0.02906185008108108,0.019899955675675676,0.07155574037837838,0.0,0.0,0.0,0.019378203054054056,0.01010371881081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010164930783783784,0.02702702702702703,0.0,0.008658234621621621,0.0,0.0,0.03584420005405405,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405673451351352,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,
2011-06,0.15326267501923077,0.021799928903846154,0.03864024130769231,0.06454310855769231,0.0,0.038461538461538464,0.0412888126923077,0.011170918115384613,0.038461538461538464,0.08017176526923078,0.057692307692307696,0.016237508288461537,0.0,0.0,0.027073313499999998,0.0,0.0,0.03478582598076923,0.0,0.0,0.0,0.002993260942307692,0.0,4.3076923076923075E-7,0.01639817855769231,0.01884530325,0.049501936403846154,0.019295173923076923,0.039727228346153845,0.044578716961538464,0.0,0.0,0.0,0.0,0.034866403153846155,0.019230769230769232,0.0,0.0,0.0,0.011040674442307693,0.0,0.0,0.02750547626923077,0.019230769230769232,0.0,0.0055701791538461535,0.0,0.0,0.0,0.0,0.0,0.0,0.018339794384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03005546194230769,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,
2011-05,0.025832272234042553,0.014024698,0.02127659574468085,0.03228455436170213,0.0,0.02127659574468085,0.022945296085106377,0.02112835204255319,0.06117445436170212,0.06061328357446809,0.0,0.0,0.02127659574468085,0.02127659574468085,0.04982389774468085,0.0,0.02127659574468085,0.044961357340425535,0.008237605085106382,0.0,0.0,0.0,0.005426849276595745,0.01178819514893617,0.0,0.004069525319148936,0.02127659574468085,0.1261382284680851,0.04458452095744681,0.011580586063829787,0.04158486774468085,0.0,0.0,0.0,0.018783378510638295,0.014676361531914893,0.0,0.0,0.0,0.022652727340425532,0.02127659574468085,0.0,0.021281994106382977,0.08362746406382979,0.0,0.0,0.01821250678723404,0.01077527914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005934647957446808,0.0,0.0,0.0,0.021274230382978723,0.0,0.0,0.0,0.0025041034468085105,0.0,0.011398136382978725,0.0,0.0,0.012467862276595744,0.0,0.02127659574468085,
2011-04,0.1724137931034483,0.0,0.022181803068965517,0.08938410920689656,0.0,0.034482758620689655,0.07572711755172415,0.020695064689655172,0.034482758620689655,1.210344827586207E-5,-3.655172413793104E-8,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006478156758620689,0.0,0.0,0.0,0.02610334731034483,0.0,0.06896551724137931,0.013466245379310345,0.06927485027586207,0.0,0.034482758620689655,0.0,0.0,0.0,0.0198571834137931,0.0,0.0,0.014625575206896552,0.0,0.0,0.015965421206896552,0.03448174482758621,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014674857827586207,0.0,0.034483810724137934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02534725603448276,0.0,0.0,0.0,0.0,0.0,
2011-03,0.1253633544642857,0.008042073982142859,0.009721577089285715,0.06468463669642857,0.017095978535714287,0.017857142857142856,0.0637232821607143,0.03571375357142857,0.016220246517857143,0.03742269096428573,0.06393388373214286,0.0,0.0,0.0,0.04069944132142857,0.0,0.017857142857142856,0.00812576725,0.05701629055357143,0.0,0.0,0.0,0.0,0.00870059369642857,0.0,0.0,0.06161496816071428,0.05402317619642857,0.04994486769642857,0.03259748032142857,0.059026903267857145,0.0,0.0,0.0,0.019905216625,0.0,0.0,0.008350899589285714,0.0,0.0,0.0,0.0,0.0,0.05951864867857143,0.0,0.0,0.031897562857142854,0.023235467785714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007706944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-02,0.11128403011111113,0.0,0.06281592330555556,0.0020141269444444443,0.0016217975277777778,0.0,0.051516977972222225,0.008721725666666666,0.0,0.061023108666666666,0.06726754830555555,0.0,0.0,0.0,0.027777777777777776,0.015333594444444444,0.0,0.0,0.027253078638888886,0.027777777777777776,0.027777777777777776,0.0,0.0,0.011142580611111112,0.0,0.013514280583333333,0.13494032230555553,0.011856895083333334,0.06698812697222221,0.042262191888888884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.05224375438888889,0.04426132377777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02038054425,0.0,0.0,0.0,0.0,0.027777777777777776,0.054665948611111105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25E-6,0.0,
2011-01,0.16897524857446808,0.004025219638297872,0.02127659574468085,0.010322804978723404,0.02127659574468085,0.0,0.03198844453191489,2.3872340425531915E-5,0.02127659574468085,0.0717418744042553,0.028700073212765957,0.0,0.0,0.02127659574468085,0.021290574468085105,0.0,0.0,0.07258035097872341,0.02612529210638298,0.0,0.009018834872340425,0.0,0.0,0.026362462617021274,0.0,0.0,0.10614631317021277,0.026726762787234043,0.0012292272978723403,0.05033474340425531,0.02127659574468085,0.0,0.0,0.0,0.06594285468085107,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.03246705206382979,0.05450864042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,
2009-10,0.04878048780487805,0.0,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.07317073170731707,0.0,0.024390243902439025,0.11894590765853659,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.0,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.0,0.0,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.0,0.04878048780487805,0.0,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0030053118536585363,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010-07,0.0430652896,0.015384615384615385,0.034457862246153846,0.10426593475384616,0.015384615384615385,0.015384615384615385,0.026023770830769233,0.08806495223076923,0.03076923076923077,0.0,0.06153846153846154,0.0,0.08657709207692307,0.0,0.024366028876923074,0.0,0.0,0.015384615384615385,0.025068307,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.014869291446153845,0.06153846153846154,-2.4769230769230773E-6,0.05089930609230769,0.0887761176923077,0.0,0.0,0.03076923076923077,0.010371904523076923,0.02220676435384615,0.015384615384615385,0.015384593276923077,0.0,0.0,0.0,0.0,0.0,0.027141246569230774,0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03077171213846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010-06,0.04251521006779661,0.03733513945762711,0.03996790461016949,0.0293703316779661,0.0029969722033898307,0.033892650050847455,0.03721812050847458,0.01694915254237288,0.01694915254237288,0.01693816659322034,0.06779661016949153,0.0,0.05084745762711865,0.0,0.0934135809661017,0.0,0.0,0.026240912084745764,0.003274588508474576,0.01694915254237288,0.010465585118644068,0.0,0.0,0.006360943593220339,0.0,0.0,0.05083640769491525,0.02232292420338983,0.023432719966101696,0.03657891,0.002656290711864407,0.0,0.0,0.0,0.042236213661016944,0.009625033237288135,0.01694915254237288,0.03389830508474576,1.6576271186440677E-7,0.0,0.07540157533898305,0.0,0.019498992355932204,0.004489332508474576,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.016952134627118642,0.03389813925423729,0.031252997423728814,0.0,0.0,0.0,0.013539927542372881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2009-12,0.1,0.0,0.075,0.114055485225,0.025,0.025,0.0,0.05,0.075,0.075,0.125,0.0,0.025,0.0,0.025,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.010944514775,0.1,0.0,0.0,0.075,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010-05,0.07723681842857143,0.01743632530612245,0.02040816326530612,0.07525144357142857,0.0,0.02040816326530612,0.03613895610204082,0.023188734653061226,0.040552417163265304,0.006762535836734695,0.2100500501020408,0.0,0.012268670102040816,0.0,0.04895581969387755,0.0,0.0,0.0,0.0,0.0056371842448979595,0.017500710755102043,0.0,0.0,0.011045231836734693,0.0,0.045212161163265305,0.04732534591836735,0.024809511918367347,0.01125022793877551,0.024448832979591842,0.013801268448979592,0.0,0.0,0.0,0.018126576102040815,0.04081632653061224,0.0,0.0,0.0,0.008527836897959183,0.02040816326530612,0.0,0.03430730714285714,0.02040816326530612,0.0,0.0,0.0029074525102040817,0.0,0.0,0.013656933551020408,0.0,0.0,0.02727896744897959,0.0,0.0,0.0,0.0034655396530612246,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2009-11,0.1,0.075,0.1,0.006490978225000001,0.0,0.0,0.075,0.05,0.0,0.05,0.025,0.0,0.075,0.0,0.05,0.025,0.0,0.025,0.025,0.0,0.025,0.025,0.068509021775,0.025,0.025,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010-04,0.0,2.505263157894737E-5,0.070578041,0.02378320107894737,0.0,0.05263157894736842,0.097987052,0.04297240860526316,0.04596896492105264,0.04315791299999999,0.18421052631578946,0.0,0.010517328394736842,0.0,0.052155982000000004,0.0,0.0,0.02631578947368421,0.0,0.02631578947368421,0.012427421578947368,0.0,0.0,0.01254351094736842,0.026113748447368423,0.009156044210526315,0.07894736842105263,0.02631578947368421,0.0032435395,0.025056686763157893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01861703607894737,0.0,0.0,0.056388470421052626,0.015242310815789473,0.0,0.0,0.0,0.0,0.0,0.012950324631578946,0.0,0.0,6.233626315789475E-5,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010-03,0.08397086146153845,0.0,0.038461538461538464,0.0,0.0,1.869230769230769E-5,0.0,0.08474355653846154,0.038461538461538464,0.09446803669230769,0.038461538461538464,0.0,0.0,0.0,0.06205481276923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03883746715384616,0.0,0.0,0.11463907588461539,0.0,0.11538461538461539,0.07654714784615385,0.0,0.0,0.1153659221923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03920707796153847,0.0,0.0,0.0,0.0,0.0,0.0,0.020916578692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010-02,0.058823529411764705,0.0,0.11764705882352941,0.07179367064705883,0.0,0.02042134735294118,0.12387874564705882,0.0,0.0,0.11008446582352942,0.03236642064705882,0.0,0.039889690411764704,0.0,0.0,0.0,0.0,0.006742886647058823,0.0,0.058823529411764705,0.03840218205882353,0.058823529411764705,0.0,0.01971422211764706,0.058823529411764705,0.0,0.0,0.052591842588235294,0.0,0.007562592999999999,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.005963697764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010-01,0.0719397309375,0.0,0.0458356088125,0.135308799875,0.0,0.03125,0.01269959165625,0.0625,0.062485866437499996,0.0,0.1875,0.0,0.0,0.0,0.0409446514375,0.0,0.0,0.0,0.0,0.0791643911875,0.0,0.0,0.0215553485625,0.0,0.03125,0.03125,0.03125,0.00502809325,0.01352231509375,0.0,1.4125E-5,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0218102690625,0.0,0.03125,0.0,0.0,0.0,0.0,0.020941200125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010-09,0.08447705159,0.027625137259999998,0.06459182335000001,0.023971960480000002,0.023441799489999998,0.01,0.029215220630000004,0.03029247995,0.0527726911,0.017413030260000004,0.09299147281,0.0,0.02,0.01,0.07219330252000002,0.0,0.0,0.01528144018,0.008405668639999999,0.01564612634,0.0,0.0,0.00985337568,0.00654658744,0.0,0.01068735601,0.07999839223,0.0279745047,0.01,0.02802800416,0.006862031909999999,0.0,0.01,0.0,0.039877290979999994,0.01999970728,0.01,0.0,0.0,0.02,0.02,0.0,0.031456394969999996,0.02,0.0,0.0,0.01,0.01,0.0,0.02000154846,0.0,0.0,3.9560405E-4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010-08,0.06600628762244898,0.014714686591836735,0.055201247591836734,0.04501163532653061,0.0,0.01020408163265306,0.04052362824489796,0.033101907326530615,0.02040702581632653,0.02216995951020408,0.08227915564285714,0.0,0.02848235325510204,0.0,0.08163655102040816,0.01020408163265306,0.0,0.0,0.016047528091836735,0.032555421693877554,0.018464986469387754,0.0,0.0,0.004710712612244898,0.0,0.013770725897959182,0.08478252063265307,0.016515094204081635,0.02040816326530612,0.029447025714285712,0.0020057630714285716,0.0,0.01020408163265306,0.004644812459183674,0.04487046754081632,0.004866979408163266,0.01020408163265306,0.01020408163265306,0.0,0.015867541530612244,0.02040816326530612,0.01020408163265306,0.026898500010204083,0.013460650908163264,0.0,0.016796430959183675,0.016018973489795918,0.0,0.0,0.004157936775510204,0.0056824151632653055,0.0,0.01020408163265306,0.0,0.0,0.017278979,0.009377192877551021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
